,date net balance,raw net balance,net balance,date S&P 500,raw S&P 500,S&P 500,date BofA AAA bond,raw BofA AAA bond,BofA AAA bond,date BTC-USD,raw BTC-USD,BTC-USD,date MSCI REIT,raw MSCI REIT,MSCI REIT
2155,2015-12-04,51350.76608,1536.474241,,,0,,,0,2020-12-05,19154.23047,71525.45663,,,0
2156,2015-12-04,51678.84221,1546.290658,,,0,,,0,2020-12-06,19345.12109,72238.27771,,,0
2157,2015-12-04,51678.84221,1546.290658,,,0,,,0,2020-12-07,19191.63086,71665.11664,,,0
2158,2015-12-04,51916.16473,1553.391622,,,0,,,0,2020-12-08,18321.14453,68414.5589,,,0
2159,2015-12-05,51916.16473,1553.391622,,,0,,,0,2020-12-09,18553.91602,69283.77089,,,0
2160,2015-12-05,52581.98105,1573.313616,,,0,,,0,2020-12-10,18264.99219,68204.87561,,,0
2161,2015-12-05,52581.98105,1573.313616,,,0,,,0,2020-12-11,18058.9043,67435.30513,,,0
2162,2015-12-05,52581.98105,1573.313616,,,0,,,0,2020-12-12,18803.65625,70216.34734,,,0
2163,2015-12-05,52581.98105,1573.313616,,,0,,,0,2020-12-13,19142.38281,71481.21528,,,0
2164,2015-12-05,52581.98105,1573.313616,,,0,,,0,2020-12-14,19246.64453,71870.54792,,,0
2165,2015-12-05,52081.98105,1558.353038,,,0,,,0,2020-12-15,19417.07617,72506.97134,,,0
2166,2015-12-05,52081.98105,1558.353038,,,0,,,0,2020-12-16,21310.59766,79577.7325,,,0
2167,2015-12-05,52081.98105,1558.353038,,,0,,,0,2020-12-17,22805.16211,85158.71395,,,0
2168,2015-12-05,52390.75765,1567.59199,,,0,,,0,2020-12-18,23137.96094,86401.44663,,,0
2169,2015-12-05,52140.75765,1560.111702,,,0,,,0,2020-12-19,23869.83203,89134.38932,,,0
2170,2015-12-05,52140.75765,1560.111702,,,0,,,0,2020-12-20,23477.29492,87668.5828,,,0
2171,2015-12-05,52140.75765,1560.111702,,,0,,,0,2020-12-21,22803.08203,85150.94655,,,0
2172,2015-12-05,52140.75765,1560.111702,,,0,,,0,2020-12-22,23783.0293,88810.25178,,,0
2173,2015-12-05,52140.75765,1560.111702,,,0,,,0,2020-12-23,23241.3457,86787.50456,,,0
2174,2015-12-05,52140.75765,1560.111702,,,0,,,0,2020-12-24,23735.94922,88634.44602,,,0
2175,2015-12-05,52140.75765,1560.111702,,,0,,,0,2020-12-25,24664.79102,92102.91392,,,0
2176,2015-12-05,51890.75765,1552.631413,,,0,,,0,2020-12-26,26437.03711,98720.81023,,,0
2177,2015-12-05,51890.75765,1552.631413,,,0,,,0,2020-12-27,26272.29492,98105.63228,,,0
2178,2015-12-05,51890.75765,1552.631413,,,0,,,0,2020-12-28,27084.80859,101139.7094,,,0
2179,2015-12-06,51890.75765,1552.631413,,,0,,,0,2020-12-29,27362.4375,102176.4273,,,0
2180,2015-12-06,52014.44581,1556.332305,,,0,,,0,2020-12-30,28840.95313,107697.4794,,,0
2181,2015-12-06,52014.44581,1556.332305,,,0,,,0,2020-12-31,29001.7207,108297.8154,,,0
2182,2015-12-06,52014.44581,1556.332305,,,0,,,0,2021-01-01,29374.15234,109688.5444,,,0
2183,2015-12-06,52014.44581,1556.332305,,,0,,,0,2021-01-02,32127.26758,119969.1884,,,0
2184,2015-12-06,52014.44581,1556.332305,,,0,,,0,2021-01-03,32782.02344,122414.1685,,,0
2185,2015-12-06,52014.44581,1556.332305,,,0,,,0,2021-01-04,31971.91406,119389.0695,,,0
2186,2015-12-06,52153.3347,1560.488021,,,0,,,0,2021-01-05,33992.42969,126934.0504,,,0
2187,2015-12-06,52153.3347,1560.488021,,,0,,,0,2021-01-06,36824.36328,137509.0168,,,0
2188,2015-12-06,52153.3347,1560.488021,,,0,,,0,2021-01-07,39371.04297,147018.7921,,,0
2189,2015-12-06,52153.3347,1560.488021,,,0,,,0,2021-01-08,40797.60938,152345.8562,,,0
2190,2015-12-06,52153.3347,1560.488021,,,0,,,0,2021-01-09,40254.54688,150317.9599,,,0
2191,2015-12-06,52153.3347,1560.488021,,,0,,,0,2021-01-10,38356.44141,143230.0812,,,0
2192,2015-12-06,52153.3347,1560.488021,,,0,,,0,2021-01-11,35566.65625,132812.505,,,0
2193,2015-12-07,52627.97973,1574.689949,,,0,,,0,2021-01-12,33922.96094,126674.6412,,,0
2194,2015-12-07,52627.97973,1574.689949,,,0,,,0,2021-01-13,37316.35938,139346.2216,,,0
2195,2015-12-07,52627.97973,1574.689949,,,0,,,0,2021-01-14,39187.32813,146332.7667,,,0
2196,2015-12-07,52889.05392,1582.501591,,,0,,,0,2021-01-15,36825.36719,137512.7655,,,0
2197,2015-12-07,52889.05392,1582.501591,,,0,,,0,2021-01-16,36178.14063,135095.9013,,,0
2198,2015-12-07,53034.38794,1586.850152,,,0,,,0,2021-01-17,35791.27734,133651.2819,,,0
2199,2015-12-08,53034.38794,1586.850152,,,0,,,0,2021-01-18,36630.07422,136783.5053,,,0
2200,2015-12-08,53034.38794,1586.850152,,,0,,,0,2021-01-19,36069.80469,134691.3547,,,0
2201,2015-12-08,53034.38794,1586.850152,,,0,,,0,2021-01-20,35547.75,132741.9055,,,0
2202,2015-12-08,53034.38794,1586.850152,,,0,,,0,2021-01-21,30825.69922,115108.8902,,,0
2203,2015-12-08,53034.38794,1586.850152,,,0,,,0,2021-01-22,33005.76172,123249.6488,,,0
2204,2015-12-08,53034.38794,1586.850152,,,0,,,0,2021-01-23,32067.64258,119746.5376,,,0
2205,2015-12-08,53034.38794,1586.850152,,,0,,,0,2021-01-24,32289.37891,120574.5422,,,0
2206,2015-12-08,53273.78348,1594.013143,,,0,,,0,2021-01-25,32366.39258,120862.1256,,,0
2207,2015-12-08,53273.78348,1594.013143,,,0,,,0,2021-01-26,32569.84961,121621.872,,,0
2208,2015-12-08,53273.78348,1594.013143,,,0,,,0,2021-01-27,30432.54688,113640.7863,,,0
2209,2015-12-08,53273.78348,1594.013143,,,0,,,0,2021-01-28,33466.09766,124968.6288,,,0
2210,2015-12-08,53273.78348,1594.013143,,,0,,,0,2021-01-29,34316.38672,128143.7662,,,0
2211,2015-12-08,53273.78348,1594.013143,,,0,,,0,2021-01-30,34269.52344,127968.77,,,0
2212,2015-12-08,53273.78348,1594.013143,,,0,,,0,2021-01-31,33114.35938,123655.1726,,,0
2213,2015-12-08,52773.78348,1579.052566,,,0,,,0,2021-02-01,33537.17578,125234.0477,,,0
2214,2015-12-08,52773.78348,1579.052566,,,0,,,0,2021-02-02,35510.28906,132602.0194,,,0
2215,2015-12-08,52773.78348,1579.052566,,,0,,,0,2021-02-03,37472.08984,139927.7481,,,0
2216,2015-12-08,52773.78348,1579.052566,,,0,,,0,2021-02-04,36926.06641,137888.7951,,,0
2217,2015-12-09,52773.78348,1579.052566,,,0,,,0,2021-02-05,38144.30859,142437.9379,,,0
2218,2015-12-09,52773.78348,1579.052566,,,0,,,0,2021-02-06,39266.01172,146626.5859,,,0
2219,2015-12-09,52773.78348,1579.052566,,,0,,,0,2021-02-07,38903.44141,145272.6809,,,0
2220,2015-12-09,52773.78348,1579.052566,,,0,,,0,2021-02-08,46196.46484,172506.1859,,,0
2221,2015-12-09,52773.78348,1579.052566,,,0,,,0,2021-02-09,46481.10547,173569.0869,,,0
2222,2015-12-09,52773.78348,1579.052566,,,0,,,0,2021-02-10,44918.18359,167732.8462,,,0
2223,2015-12-09,52773.78348,1579.052566,,,0,,,0,2021-02-11,47909.33203,178902.3504,,,0
2224,2015-12-09,53046.51075,1587.212881,,,0,,,0,2021-02-12,47504.85156,177391.9451,,,0
2225,2015-12-10,53046.51075,1587.212881,,,0,,,0,2021-02-13,47105.51563,175900.7505,,,0
2226,2015-12-10,53046.51075,1587.212881,,,0,,,0,2021-02-14,48717.28906,181919.4121,,,0
2227,2015-12-10,53046.51075,1587.212881,,,0,,,0,2021-02-15,47945.05859,179035.76,,,0
2228,2015-12-10,53046.51075,1587.212881,,,0,,,0,2021-02-16,49199.87109,183721.4631,,,0
2229,2015-12-10,53046.51075,1587.212881,,,0,,,0,2021-02-17,52149.00781,194734.0877,,,0
2230,2015-12-10,53717.16116,1607.279516,,,0,,,0,2021-02-18,51679.79688,192981.9669,,,0
2231,2015-12-10,53717.16116,1607.279516,,,0,,,0,2021-02-19,55888.13281,208696.6755,,,0
2232,2015-12-10,53924.42245,1613.481013,,,0,,,0,2021-02-20,56099.51953,209486.0327,,,0
2233,2015-12-10,53924.42245,1613.481013,,,0,,,0,2021-02-21,57539.94531,214864.8503,,,0
2234,2015-12-10,53924.42245,1613.481013,,,0,,,0,2021-02-22,54207.32031,202420.2092,,,0
2235,2015-12-10,53924.42245,1613.481013,,,0,,,0,2021-02-23,48824.42578,182319.4805,,,0
2236,2015-12-10,53924.42245,1613.481013,,,0,,,0,2021-02-24,49705.33203,185608.9482,,,0
2237,2015-12-10,53924.42245,1613.481013,,,0,,,0,2021-02-25,47093.85156,175857.1947,,,0
2238,2015-12-10,53924.42245,1613.481013,,,0,,,0,2021-02-26,46339.76172,173041.2831,,,0
2239,2015-12-11,53924.42245,1613.481013,,,0,,,0,2021-02-27,46188.45313,172476.2687,,,0
2240,2015-12-11,53424.42245,1598.520435,,,0,,,0,2021-02-28,45137.76953,168552.8209,,,0
2241,2015-12-11,53424.42245,1598.520435,,,0,,,0,2021-03-01,49631.24219,185332.2829,,,0
2242,2015-12-11,53424.42245,1598.520435,,,0,,,0,2021-03-02,48378.98828,180656.1341,,,0
2243,2015-12-11,53424.42245,1598.520435,,,0,,,0,2021-03-03,50538.24219,188719.1895,,,0
2244,2015-12-11,53424.42245,1598.520435,,,0,,,0,2021-03-04,48561.16797,181336.4269,,,0
2245,2015-12-11,53424.42245,1598.520435,,,0,,,0,2021-03-05,48927.30469,182703.6495,,,0
2246,2015-12-11,53424.42245,1598.520435,,,0,,,0,2021-03-06,48912.38281,182647.9284,,,0
2247,2015-12-11,53174.42245,1591.040147,,,0,,,0,2021-03-07,51206.69141,191215.3031,,,0
2248,2015-12-11,53174.42245,1591.040147,,,0,,,0,2021-03-08,52246.52344,195098.2292,,,0
2249,2015-12-11,53174.42245,1591.040147,,,0,,,0,2021-03-09,54824.11719,204723.4433,,,0
2250,2015-12-11,53519.42245,1601.362945,,,0,,,0,2021-03-10,56008.55078,209146.3385,,,0
2251,2015-12-11,53519.42245,1601.362945,,,0,,,0,2021-03-11,57805.12109,215855.066,,,0
2252,2015-12-11,53519.42245,1601.362945,,,0,,,0,2021-03-12,57332.08984,214088.6794,,,0
2253,2015-12-12,53519.42245,1601.362945,,,0,,,0,2021-03-13,61243.08594,228693.0657,,,0
2254,2015-12-12,53519.42245,1601.362945,,,0,,,0,2021-03-14,59302.31641,221445.8716,,,0
2255,2015-12-12,53519.42245,1601.362945,,,0,,,0,2021-03-15,55907.19922,208767.873,,,0
2256,2015-12-12,53519.42245,1601.362945,,,0,,,0,2021-03-16,56804.90234,212120.0633,,,0
2257,2015-12-12,53519.42245,1601.362945,,,0,,,0,2021-03-17,58870.89453,219834.8621,,,0
2258,2015-12-12,53519.42245,1601.362945,,,0,,,0,2021-03-18,57858.92188,216055.9681,,,0
2259,2015-12-12,53519.42245,1601.362945,,,0,,,0,2021-03-19,58346.65234,217877.2443,,,0
2260,2015-12-12,53269.42245,1593.882656,,,0,,,0,2021-03-20,58313.64453,217753.987,,,0
2261,2015-12-12,53269.42245,1593.882656,,,0,,,0,2021-03-21,57523.42188,214803.1488,,,0
2262,2015-12-12,53935.23878,1613.80465,,,0,,,0,2021-03-22,54529.14453,203621.9606,,,0
2263,2015-12-12,53935.23878,1613.80465,,,0,,,0,2021-03-23,54738.94531,204405.3957,,,0
2264,2015-12-12,54154.75098,1620.372708,,,0,,,0,2021-03-24,52774.26563,197068.9166,,,0
2265,2015-12-12,54154.75098,1620.372708,,,0,,,0,2021-03-25,51704.16016,193072.9439,,,0
2266,2015-12-12,54154.75098,1620.372708,,,0,,,0,2021-03-26,55137.3125,205892.9729,,,0
2267,2015-12-12,54154.75098,1620.372708,,,0,,,0,2021-03-27,55973.51172,209015.4962,,,0
2268,2015-12-12,53904.75098,1612.89242,,,0,,,0,2021-03-28,55950.74609,208930.4851,,,0
2269,2015-12-12,53654.75098,1605.412131,,,0,,,0,2021-03-29,57750.19922,215649.9775,,,0
2270,2015-12-12,53654.75098,1605.412131,,,0,,,0,2021-03-30,58917.69141,220009.6103,,,0
2271,2015-12-12,53654.75098,1605.412131,,,0,,,0,2021-03-31,58918.83203,220013.8696,,,0
2272,2015-12-12,53404.75098,1597.931842,,,0,,,0,2021-04-01,59095.80859,220674.733,,,0
2273,2015-12-13,53404.75098,1597.931842,,,0,,,0,2021-04-02,59384.3125,221752.0602,,,0
2274,2015-12-13,53404.75098,1597.931842,,,0,,,0,2021-04-03,57603.89063,215103.634,,,0
2275,2015-12-13,53404.75098,1597.931842,,,0,,,0,2021-04-04,58758.55469,219415.3642,,,0
2276,2015-12-13,53404.75098,1597.931842,,,0,,,0,2021-04-05,59057.87891,220533.0965,,,0
2277,2015-12-13,53154.75098,1590.451553,,,0,,,0,2021-04-06,58192.35938,217301.0857,,,0
2278,2015-12-13,53154.75098,1590.451553,,,0,,,0,2021-04-07,56048.9375,209297.15,,,0
2279,2015-12-14,53154.75098,1590.451553,,,0,,,0,2021-04-08,58323.95313,217792.4812,,,0
2280,2015-12-14,53154.75098,1590.451553,,,0,,,0,2021-04-09,58245.00391,217497.6702,,,0
2281,2015-12-14,53154.75098,1590.451553,,,0,,,0,2021-04-10,59793.23438,223279.0505,,,0
2282,2015-12-14,53154.75098,1590.451553,,,0,,,0,2021-04-11,60204.96484,224816.5286,,,0
2283,2015-12-14,53154.75098,1590.451553,,,0,,,0,2021-04-12,59893.45313,223653.2859,,,0
2284,2015-12-14,53154.75098,1590.451553,,,0,,,0,2021-04-13,63503.45703,237133.7115,,,0
2285,2015-12-14,53154.75098,1590.451553,,,0,,,0,2021-04-14,63109.69531,235663.332,,,0
2286,2015-12-14,53154.75098,1590.451553,,,0,,,0,2021-04-15,63314.01172,236426.2875,,,0
2287,2015-12-14,53154.75098,1590.451553,,,0,,,0,2021-04-16,61572.78906,229924.2385,,,0
2288,2015-12-14,53487.65914,1600.41255,,,0,,,0,2021-04-17,60683.82031,226604.6639,,,0
2289,2015-12-15,53487.65914,1600.41255,,,0,,,0,2021-04-18,56216.18359,209921.678,,,0
2290,2015-12-15,53487.65914,1600.41255,,,0,,,0,2021-04-19,55724.26563,208084.7649,,,0
2291,2015-12-15,52987.65914,1585.451972,,,0,,,0,2021-04-20,56473.03125,210880.7949,,,0
2292,2015-12-15,52987.65914,1585.451972,,,0,,,0,2021-04-21,53906.08984,201295.3586,,,0
2293,2015-12-15,53750.39499,1608.27391,,,0,,,0,2021-04-22,51762.27344,193289.9497,,,0
2294,2015-12-15,53750.39499,1608.27391,,,0,,,0,2021-04-23,51093.65234,190793.1943,,,0
2295,2015-12-15,53750.39499,1608.27391,,,0,,,0,2021-04-24,50050.86719,186899.2407,,,0
2296,2015-12-15,53868.45054,1611.806269,,,0,,,0,2021-04-25,49004.25391,182990.9922,,,0
2297,2015-12-15,54189.28388,1621.405973,,,0,,,0,2021-04-26,54021.75391,201727.2697,,,0
2298,2015-12-15,54189.28388,1621.405973,,,0,,,0,2021-04-27,55033.11719,205503.8882,,,0
2299,2015-12-15,54189.28388,1621.405973,,,0,,,0,2021-04-28,54824.70313,204725.6313,,,0
2300,2015-12-15,54189.28388,1621.405973,,,0,,,0,2021-04-29,53555.10938,199984.7323,,,0
2301,2015-12-15,53939.28388,1613.925684,,,0,,,0,2021-04-30,57750.17578,215649.89,,,0
2302,2015-12-15,53939.28388,1613.925684,,,0,,,0,2021-05-01,57828.05078,215940.6897,,,0
2303,2015-12-15,53939.28388,1613.925684,,,0,,,0,2021-05-02,56631.07813,211470.9713,,,0
2304,2015-12-15,53939.28388,1613.925684,,,0,,,0,2021-05-03,57200.29297,213596.5254,,,0
2305,2015-12-15,53939.28388,1613.925684,,,0,,,0,2021-05-04,53333.53906,199157.3476,,,0
2306,2015-12-15,53939.28388,1613.925684,,,0,,,0,2021-05-05,57424.00781,214431.9182,,,0
2307,2015-12-15,53439.28388,1598.965106,,,0,,,0,2021-05-06,56396.51563,210595.0714,,,0
2308,2015-12-15,53439.28388,1598.965106,,,0,,,0,2021-05-07,57356.40234,214179.4668,,,0
2309,2015-12-15,54339.28388,1625.894146,,,0,,,0,2021-05-08,58803.77734,219584.234,,,0
2310,2015-12-15,54339.28388,1625.894146,,,0,,,0,2021-05-09,58232.31641,217450.2927,,,0
2311,2015-12-16,53839.28388,1610.933568,,,0,,,0,2021-05-10,55859.79688,208590.8638,,,0
2312,2015-12-16,53839.28388,1610.933568,,,0,,,0,2021-05-11,56704.57422,211745.4194,,,0
2313,2015-12-16,53339.28388,1595.972991,,,0,,,0,2021-05-12,49150.53516,183537.2335,,,0
2314,2015-12-16,53339.28388,1595.972991,,,0,,,0,2021-05-13,49716.19141,185649.4991,,,0
2315,2015-12-17,53339.28388,1595.972991,,,0,,,0,2021-05-14,49880.53516,186263.1892,,,0
2316,2015-12-17,53339.28388,1595.972991,,,0,,,0,2021-05-15,46760.1875,174611.2311,,,0
2317,2015-12-17,52839.28388,1581.012413,,,0,,,0,2021-05-16,46456.05859,173475.5572,,,0
2318,2015-12-17,52839.28388,1581.012413,,,0,,,0,2021-05-17,43537.51172,162577.1608,,,0
2319,2015-12-17,52839.28388,1581.012413,,,0,,,0,2021-05-18,42909.40234,160231.6836,,,0
2320,2015-12-17,52839.28388,1581.012413,,,0,,,0,2021-05-19,37002.44141,138173.9936,,,0
2321,2015-12-17,52839.28388,1581.012413,,,0,,,0,2021-05-20,40782.73828,152290.3247,,,0
2322,2015-12-17,52839.28388,1581.012413,,,0,,,0,2021-05-21,37304.69141,139302.6513,,,0
2323,2015-12-17,52839.28388,1581.012413,,,0,,,0,2021-05-22,37536.63281,140168.7636,,,0
2324,2015-12-17,52589.28388,1573.532124,,,0,,,0,2021-05-23,34770.58203,129839.8159,,,0
2325,2015-12-17,52589.28388,1573.532124,,,0,,,0,2021-05-24,38705.98047,144535.3251,,,0
2326,2015-12-17,52589.28388,1573.532124,,,0,,,0,2021-05-25,38402.22266,143401.0369,,,0
2327,2015-12-17,52339.28388,1566.051836,,,0,,,0,2021-05-26,39294.19922,146731.8432,,,0
2328,2015-12-17,52339.28388,1566.051836,,,0,,,0,2021-05-27,38436.96875,143530.7853,,,0
2329,2015-12-17,52339.28388,1566.051836,,,0,,,0,2021-05-28,35697.60547,133301.4937,,,0
2330,2015-12-17,52339.28388,1566.051836,,,0,,,0,2021-05-29,34616.06641,129262.8258,,,0
2331,2015-12-17,52339.28388,1566.051836,,,0,,,0,2021-05-30,35678.12891,133228.7646,,,0
2332,2015-12-17,52339.28388,1566.051836,,,0,,,0,2021-05-31,37332.85547,139407.8211,,,0
2333,2015-12-17,52339.28388,1566.051836,,,0,,,0,2021-06-01,36684.92578,136988.3312,,,0
2334,2015-12-17,52089.28388,1558.571547,,,0,,,0,2021-06-02,37575.17969,140312.7048,,,0
2335,2015-12-17,52089.28388,1558.571547,,,0,,,0,2021-06-03,39208.76563,146412.8183,,,0
2336,2015-12-17,52089.28388,1558.571547,,,0,,,0,2021-06-04,36894.40625,137770.5702,,,0
2337,2015-12-18,52089.28388,1558.571547,,,0,,,0,2021-06-05,35551.95703,132757.6153,,,0
2338,2015-12-18,51839.28388,1551.091258,,,0,,,0,2021-06-06,35862.37891,133916.7883,,,0
2339,2015-12-18,51839.28388,1551.091258,,,0,,,0,2021-06-07,33560.70703,125321.9177,,,0
2340,2015-12-18,51339.28388,1536.13068,,,0,,,0,2021-06-08,33472.63281,124993.0322,,,0
2341,2015-12-18,51339.28388,1536.13068,,,0,,,0,2021-06-09,37345.12109,139453.6232,,,0
2342,2015-12-18,51339.28388,1536.13068,,,0,,,0,2021-06-10,36702.59766,137054.3213,,,0
2343,2015-12-18,52174.99816,1561.136217,,,0,,,0,2021-06-11,37334.39844,139413.5828,,,0
2344,2015-12-18,52174.99816,1561.136217,,,0,,,0,2021-06-12,35552.51563,132759.7012,,,0
2345,2015-12-18,51924.99816,1553.655928,,,0,,,0,2021-06-13,39097.85938,145998.6737,,,0
2346,2015-12-18,51924.99816,1553.655928,,,0,,,0,2021-06-14,40218.47656,150183.2666,,,0
2347,2015-12-18,51424.99816,1538.695351,,,0,,,0,2021-06-15,40406.26953,150884.5205,,,0
2348,2015-12-18,51424.99816,1538.695351,,,0,,,0,2021-06-16,38347.0625,143195.0587,,,0
2349,2015-12-19,51424.99816,1538.695351,,,0,,,0,2021-06-17,38053.50391,142098.8563,,,0
2350,2015-12-19,50924.99816,1523.734773,,,0,,,0,2021-06-18,35787.24609,133636.2284,,,0
2351,2015-12-19,50924.99816,1523.734773,,,0,,,0,2021-06-19,35615.87109,132996.2823,,,0
2352,2015-12-19,51252.76563,1533.541955,,,0,,,0,2021-06-20,35698.29688,133304.0755,,,0
2353,2015-12-19,51252.76563,1533.541955,,,0,,,0,2021-06-21,31676.69336,118286.6605,,,0
2354,2015-12-19,51573.59897,1543.141659,,,0,,,0,2021-06-22,32505.66016,121382.1766,,,0
2355,2015-12-19,51573.59897,1543.141659,,,0,,,0,2021-06-23,33723.02734,125928.052,,,0
2356,2015-12-19,51573.59897,1543.141659,,,0,,,0,2021-06-24,34662.4375,129435.9841,,,0
2357,2015-12-19,51573.59897,1543.141659,,,0,,,0,2021-06-25,31637.7793,118141.3482,,,0
2358,2015-12-19,51830.18051,1550.818875,,,0,,,0,2021-06-26,32186.27734,120189.5418,,,0
2359,2015-12-19,51830.18051,1550.818875,,,0,,,0,2021-06-27,34649.64453,129388.2128,,,0
2360,2015-12-19,51580.18051,1543.338586,,,0,,,0,2021-06-28,34434.33594,128584.2105,,,0
2361,2015-12-19,51330.18051,1535.858297,,,0,,,0,2021-06-29,35867.77734,133936.9471,,,0
2362,2015-12-19,51330.18051,1535.858297,,,0,,,0,2021-06-30,35040.83594,130848.9942,,,0
2363,2015-12-19,51330.18051,1535.858297,,,0,,,0,2021-07-01,33572.11719,125364.5254,,,0
2364,2015-12-19,51540.80322,1542.160372,,,0,,,0,2021-07-02,33897.04688,126577.8732,,,0
2365,2015-12-19,51540.80322,1542.160372,,,0,,,0,2021-07-03,34668.54688,129458.7976,,,0
2366,2015-12-19,51922.17115,1553.571341,,,0,,,0,2021-07-04,35287.78125,131771.1339,,,0
2367,2015-12-19,51922.17115,1553.571341,,,0,,,0,2021-07-05,33746.00391,126013.8507,,,0
2368,2015-12-19,51922.17115,1553.571341,,,0,,,0,2021-07-06,34235.19531,127840.5824,,,0
2369,2015-12-20,51422.17115,1538.610763,,,0,,,0,2021-07-07,33855.32813,126422.0877,,,0
2370,2015-12-20,51422.17115,1538.610763,,,0,,,0,2021-07-08,32877.37109,122770.2143,,,0
2371,2015-12-20,50922.17115,1523.650186,,,0,,,0,2021-07-09,33798.01172,126208.0576,,,0
2372,2015-12-20,50922.17115,1523.650186,,,0,,,0,2021-07-10,33520.51953,125171.8501,,,0
2373,2015-12-20,50922.17115,1523.650186,,,0,,,0,2021-07-11,34240.1875,127859.2241,,,0
2374,2015-12-20,50922.17115,1523.650186,,,0,,,0,2021-07-12,33155.84766,123810.0976,,,0
2375,2015-12-20,50922.17115,1523.650186,,,0,,,0,2021-07-13,32702.02539,122115.4409,,,0
2376,2015-12-20,50672.17115,1516.169897,,,0,,,0,2021-07-14,32822.34766,122564.7466,,,0
2377,2015-12-20,50672.17115,1516.169897,,,0,,,0,2021-07-15,31780.73047,118675.1544,,,0
2378,2015-12-20,50971.31645,1525.12067,,,0,,,0,2021-07-16,31421.53906,117333.867,,,0
2379,2015-12-20,50471.31645,1510.160092,,,0,,,0,2021-07-17,31533.06836,117750.3381,,,0
2380,2015-12-20,50471.31645,1510.160092,,,0,,,0,2021-07-18,31796.81055,118735.2004,,,0
2381,2015-12-21,50471.31645,1510.160092,,,0,,,0,2021-07-19,30817.83203,115079.5127,,,0
2382,2015-12-21,50471.31645,1510.160092,,,0,,,0,2021-07-20,29807.34766,111306.1762,,,0
2383,2015-12-21,50471.31645,1510.160092,,,0,,,0,2021-07-21,32110.69336,119907.2972,,,0
2384,2015-12-21,50666.12164,1515.988889,,,0,,,0,2021-07-22,32313.10547,120663.1416,,,0
2385,2015-12-21,50666.12164,1515.988889,,,0,,,0,2021-07-23,33581.55078,125399.7522,,,0
2386,2015-12-21,50666.12164,1515.988889,,,0,,,0,2021-07-24,34292.44531,128054.3645,,,0
2387,2015-12-21,50666.12164,1515.988889,,,0,,,0,2021-07-25,35350.1875,132004.1704,,,0
2388,2015-12-21,50666.12164,1515.988889,,,0,,,0,2021-07-26,37337.53516,139425.2959,,,0
2389,2015-12-21,50416.12164,1508.5086,,,0,,,0,2021-07-27,39406.94141,147152.8435,,,0
2390,2015-12-21,50416.12164,1508.5086,,,0,,,0,2021-07-28,39995.90625,149352.1477,,,0
2391,2015-12-21,50416.12164,1508.5086,,,0,,,0,2021-07-29,40008.42188,149398.8834,,,0
2392,2015-12-21,50416.12164,1508.5086,,,0,,,0,2021-07-30,42235.54688,157715.3821,,,0
2393,2015-12-21,50416.12164,1508.5086,,,0,,,0,2021-07-31,41626.19531,155439.9501,,,0
2394,2015-12-21,50712.86077,1517.387377,,,0,,,0,2021-08-01,39974.89453,149273.686,,,0
2395,2015-12-21,50712.86077,1517.387377,,,0,,,0,2021-08-02,39201.94531,146387.35,,,0
2396,2015-12-21,50712.86077,1517.387377,,,0,,,0,2021-08-03,38152.98047,142470.3203,,,0
2397,2015-12-22,51402.86077,1538.032975,,,0,,,0,2021-08-04,39747.50391,148424.5672,,,0
2398,2015-12-22,51402.86077,1538.032975,,,0,,,0,2021-08-05,40869.55469,152614.5133,,,0
2399,2015-12-22,51402.86077,1538.032975,,,0,,,0,2021-08-06,42816.5,159884.769,,,0
2400,2015-12-22,51577.87793,1543.26969,,,0,,,0,2021-08-07,44555.80078,166379.6414,,,0
2401,2015-12-22,52007.92179,1556.137099,,,0,,,0,2021-08-08,43798.11719,163550.31,,,0
2402,2015-12-22,52007.92179,1556.137099,,,0,,,0,2021-08-09,46365.40234,173137.03,,,0
2403,2015-12-22,51507.92179,1541.176522,,,0,,,0,2021-08-10,45585.03125,170222.9793,,,0
2404,2015-12-22,51507.92179,1541.176522,,,0,,,0,2021-08-11,45593.63672,170255.1137,,,0
2405,2015-12-22,52246.38333,1563.272144,,,0,,,0,2021-08-12,44428.28906,165903.4889,,,0
2406,2015-12-22,52246.38333,1563.272144,,,0,,,0,2021-08-13,47793.32031,178469.1411,,,0
2407,2015-12-22,51746.38333,1548.311566,,,0,,,0,2021-08-14,47096.94531,175868.7474,,,0
2408,2015-12-22,51991.40735,1555.642968,,,0,,,0,2021-08-15,47047.00391,175682.2569,,,0
2409,2015-12-22,51991.40735,1555.642968,,,0,,,0,2021-08-16,46004.48438,171789.2952,,,0
2410,2015-12-22,51991.40735,1555.642968,,,0,,,0,2021-08-17,44695.35938,166900.7791,,,0
2411,2015-12-22,51991.40735,1555.642968,,,0,,,0,2021-08-18,44801.1875,167295.961,,,0
2412,2015-12-22,51991.40735,1555.642968,,,0,,,0,2021-08-19,46717.57813,174452.1198,,,0
2413,2015-12-22,51991.40735,1555.642968,,,0,,,0,2021-08-20,49339.17578,184241.6527,,,0
2414,2015-12-22,52220.57402,1562.499899,,,0,,,0,2021-08-21,48905.49219,182622.1975,,,0
2415,2015-12-22,52638.43116,1575.002668,,,0,,,0,2021-08-22,49321.65234,184176.2169,,,0
2416,2015-12-22,52638.43116,1575.002668,,,0,,,0,2021-08-23,49546.14844,185014.5271,,,0
