,good_date,Net Balance NO VIG,Net Balance WITH VIG
18633,2015-01-08,32253.74845748538,-50659.833923896025
18634,2015-01-08,32253.74845748538,-50659.833923896025
18635,2015-01-08,32517.10315834008,-50419.44930851141
18636,2015-01-08,32517.10315834008,-50419.44930851141
18637,2015-01-08,32517.10315834008,-50419.44930851141
18638,2015-01-08,33207.103158340076,-49769.44930851141
18639,2015-01-08,33207.103158340076,-49769.44930851141
18640,2015-01-08,33207.103158340076,-49769.44930851141
18641,2015-01-08,32707.103158340076,-50269.44930851141
18642,2015-01-09,32707.103158340076,-50269.44930851141
18643,2015-01-09,32707.103158340076,-50269.44930851141
18644,2015-01-09,32457.103158340076,-50519.44930851141
18645,2015-01-09,32564.933710329806,-50427.344045353515
18646,2015-01-09,32564.933710329806,-50427.344045353515
18647,2015-01-09,32767.345424369425,-50242.15886016833
18648,2015-01-09,32767.345424369425,-50242.15886016833
18649,2015-01-09,32767.345424369425,-50242.15886016833
18650,2015-01-09,32767.345424369425,-50242.15886016833
18651,2015-01-09,33241.53897275652,-49792.15886016833
18652,2015-01-10,33241.53897275652,-49792.15886016833
18653,2015-01-10,32991.53897275652,-50042.15886016833
18654,2015-01-10,32991.53897275652,-50042.15886016833
18655,2015-01-10,32741.53897275652,-50292.15886016833
18656,2015-01-10,32741.53897275652,-50292.15886016833
18657,2015-01-10,32741.53897275652,-50292.15886016833
18658,2015-01-10,32741.53897275652,-50292.15886016833
18659,2015-01-10,32741.53897275652,-50292.15886016833
18660,2015-01-10,32741.53897275652,-50292.15886016833
18661,2015-01-10,32741.53897275652,-50292.15886016833
18662,2015-01-10,32741.53897275652,-50292.15886016833
18663,2015-01-10,32741.53897275652,-50292.15886016833
18664,2015-01-10,33268.24837446592,-49811.3896293991
18665,2015-01-10,33268.24837446592,-49811.3896293991
18666,2015-01-10,32768.24837446592,-50311.3896293991
18667,2015-01-10,32768.24837446592,-50311.3896293991
18668,2015-01-10,32768.24837446592,-50311.3896293991
18669,2015-01-10,32768.24837446592,-50311.3896293991
18670,2015-01-10,33133.75225043491,-49978.05629606576
18671,2015-01-10,32883.75225043491,-50228.05629606576
18672,2015-01-10,33792.650555519656,-49353.05629606576
18673,2015-01-10,33792.650555519656,-49353.05629606576
18674,2015-01-11,33792.650555519656,-49353.05629606576
18675,2015-01-11,33542.650555519656,-49603.05629606576
18676,2015-01-11,33292.650555519656,-49853.05629606576
18677,2015-01-11,33292.650555519656,-49853.05629606576
18678,2015-01-11,33292.650555519656,-49853.05629606576
18679,2015-01-11,33421.16952736788,-49736.77722629832
18680,2015-01-12,33421.16952736788,-49736.77722629832
18681,2015-01-12,33742.002860701214,-49436.77722629832
18682,2015-01-12,33242.002860701214,-49936.77722629832
18683,2015-01-12,33242.002860701214,-49936.77722629832
18684,2015-01-12,33242.002860701214,-49936.77722629832
18685,2015-01-12,33242.002860701214,-49936.77722629832
18686,2015-01-13,33883.66952736788,-49336.77722629832
18687,2015-01-13,33883.66952736788,-49336.77722629832
18688,2015-01-13,33883.66952736788,-49336.77722629832
18689,2015-01-13,33883.66952736788,-49336.77722629832
18690,2015-01-13,34073.026511846816,-49166.04551898125
18691,2015-01-13,33823.026511846816,-49416.04551898125
18692,2015-01-13,33823.026511846816,-49416.04551898125
18693,2015-01-13,33823.026511846816,-49416.04551898125
18694,2015-01-13,33573.026511846816,-49666.04551898125
18695,2015-01-13,33573.026511846816,-49666.04551898125
18696,2015-01-13,33573.026511846816,-49666.04551898125
18697,2015-01-13,33573.026511846816,-49666.04551898125
18698,2015-01-13,33073.026511846816,-50166.04551898125
18699,2015-01-13,33073.026511846816,-50166.04551898125
18700,2015-01-13,33073.026511846816,-50166.04551898125
18701,2015-01-13,33275.438225886435,-49980.86033379607
18702,2015-01-13,33025.438225886435,-50230.86033379607
18703,2015-01-13,33025.438225886435,-50230.86033379607
18704,2015-01-13,33213.177689487966,-50058.44654069262
18705,2015-01-13,33213.177689487966,-50058.44654069262
18706,2015-01-14,33213.177689487966,-50058.44654069262
18707,2015-01-14,32963.177689487966,-50308.44654069262
18708,2015-01-14,32713.177689487966,-50558.44654069262
18709,2015-01-14,32713.177689487966,-50558.44654069262
18710,2015-01-14,32463.177689487966,-50808.44654069262
18711,2015-01-14,32463.177689487966,-50808.44654069262
18712,2015-01-14,32463.177689487966,-50808.44654069262
18713,2015-01-14,32463.177689487966,-50808.44654069262
18714,2015-01-15,32463.177689487966,-50808.44654069262
18715,2015-01-15,32801.71935615463,-50495.94654069262
18716,2015-01-15,32801.71935615463,-50495.94654069262
18717,2015-01-15,32801.71935615463,-50495.94654069262
18718,2015-01-15,32801.71935615463,-50495.94654069262
18719,2015-01-15,32801.71935615463,-50495.94654069262
18720,2015-01-15,32801.71935615463,-50495.94654069262
18721,2015-01-15,32801.71935615463,-50495.94654069262
18722,2015-01-15,32801.71935615463,-50495.94654069262
18723,2015-01-15,32551.71935615463,-50745.94654069262
18724,2015-01-15,32551.71935615463,-50745.94654069262
18725,2015-01-15,33010.052689487966,-50329.27987402595
18726,2015-01-15,33821.416325851606,-49554.27987402595
18727,2015-01-15,33471.416325851606,-49904.27987402595
18728,2015-01-15,34064.89458672117,-49354.27987402595
18729,2015-01-15,34064.89458672117,-49354.27987402595
18730,2015-01-15,34064.89458672117,-49354.27987402595
18731,2015-01-15,33814.89458672117,-49604.27987402595
18732,2015-01-15,33564.89458672117,-49854.27987402595
18733,2015-01-15,33564.89458672117,-49854.27987402595
18734,2015-01-16,33064.89458672117,-50354.27987402595
18735,2015-01-16,33064.89458672117,-50354.27987402595
18736,2015-01-16,33064.89458672117,-50354.27987402595
18737,2015-01-16,32814.89458672117,-50604.27987402595
18738,2015-01-16,32814.89458672117,-50604.27987402595
18739,2015-01-16,32814.89458672117,-50604.27987402595
18740,2015-01-16,32814.89458672117,-50604.27987402595
18741,2015-01-16,32814.89458672117,-50604.27987402595
18742,2015-01-16,32814.89458672117,-50604.27987402595
18743,2015-01-16,32814.89458672117,-50604.27987402595
18744,2015-01-16,32814.89458672117,-50604.27987402595
18745,2015-01-16,32814.89458672117,-50604.27987402595
18746,2015-01-17,32968.956211371034,-50461.42273116881
18747,2015-01-17,32718.956211371034,-50711.42273116881
18748,2015-01-17,32718.956211371034,-50711.42273116881
18749,2015-01-17,33210.37104653587,-50264.994159740236
18750,2015-01-17,32710.371046535867,-50764.994159740236
18751,2015-01-17,32890.297607123386,-50602.203462065816
18752,2015-01-17,32890.297607123386,-50602.203462065816
18753,2015-01-17,32890.297607123386,-50602.203462065816
18754,2015-01-17,32890.297607123386,-50602.203462065816
18755,2015-01-17,32890.297607123386,-50602.203462065816
18756,2015-01-17,32890.297607123386,-50602.203462065816
18757,2015-01-17,32890.297607123386,-50602.203462065816
18758,2015-01-17,32890.297607123386,-50602.203462065816
18759,2015-01-17,33265.776534326455,-50257.37587585892
18760,2015-01-17,34492.69961124953,-49107.37587585892
18761,2015-01-17,34492.69961124953,-49107.37587585892
18762,2015-01-17,34492.69961124953,-49107.37587585892
18763,2015-01-17,34492.69961124953,-49107.37587585892
18764,2015-01-17,34492.69961124953,-49107.37587585892
18765,2015-01-17,34492.69961124953,-49107.37587585892
18766,2015-01-17,34492.69961124953,-49107.37587585892
18767,2015-01-17,34242.69961124953,-49357.37587585892
18768,2015-01-17,34242.69961124953,-49357.37587585892
18769,2015-01-17,33992.69961124953,-49607.37587585892
18770,2015-01-18,33992.69961124953,-49607.37587585892
18771,2015-01-18,33492.69961124953,-50107.37587585892
18772,2015-01-18,33492.69961124953,-50107.37587585892
18773,2015-01-18,33492.69961124953,-50107.37587585892
18774,2015-01-18,33242.69961124953,-50357.37587585892
18775,2015-01-18,33418.248200591224,-50198.284966768006
18776,2015-01-18,32918.248200591224,-50698.284966768006
18777,2015-01-18,33044.93170227473,-50592.2243607074
18778,2015-01-19,32544.931702274727,-51092.2243607074
18779,2015-01-19,32544.931702274727,-51092.2243607074
18780,2015-01-19,33061.854779197805,-50602.2243607074
18781,2015-01-19,32811.854779197805,-50852.2243607074
18782,2015-01-19,32811.854779197805,-50852.2243607074
18783,2015-01-19,32561.854779197805,-51102.2243607074
18784,2015-01-19,32561.854779197805,-51102.2243607074
18785,2015-01-19,32561.854779197805,-51102.2243607074
18786,2015-01-19,32061.854779197805,-51602.2243607074
18787,2015-01-19,32061.854779197805,-51602.2243607074
18788,2015-01-19,32061.854779197805,-51602.2243607074
18789,2015-01-19,31811.854779197805,-51852.2243607074
18790,2015-01-19,31811.854779197805,-51852.2243607074
18791,2015-01-19,31811.854779197805,-51852.2243607074
18792,2015-01-20,31561.854779197805,-52102.2243607074
18793,2015-01-20,31561.854779197805,-52102.2243607074
18794,2015-01-20,32681.29922364225,-51052.2243607074
18795,2015-01-20,32681.29922364225,-51052.2243607074
18796,2015-01-20,32681.29922364225,-51052.2243607074
18797,2015-01-20,32681.29922364225,-51052.2243607074
18798,2015-01-20,32181.29922364225,-51552.2243607074
18799,2015-01-20,32181.29922364225,-51552.2243607074
18800,2015-01-20,32181.29922364225,-51552.2243607074
18801,2015-01-20,32340.122753054016,-51405.165537177985
18802,2015-01-20,32340.122753054016,-51405.165537177985
18803,2015-01-20,32340.122753054016,-51405.165537177985
18804,2015-01-20,32340.122753054016,-51405.165537177985
18805,2015-01-20,32090.122753054016,-51655.165537177985
18806,2015-01-20,31840.122753054016,-51905.165537177985
18807,2015-01-20,31840.122753054016,-51905.165537177985
18808,2015-01-21,31590.122753054016,-52155.165537177985
18809,2015-01-21,31590.122753054016,-52155.165537177985
18810,2015-01-21,31590.122753054016,-52155.165537177985
18811,2015-01-21,31590.122753054016,-52155.165537177985
18812,2015-01-21,31340.122753054016,-52405.165537177985
18813,2015-01-21,31340.122753054016,-52405.165537177985
18814,2015-01-21,31340.122753054016,-52405.165537177985
18815,2015-01-21,31340.122753054016,-52405.165537177985
18816,2015-01-21,31340.122753054016,-52405.165537177985
18817,2015-01-21,31862.271147295432,-51928.97506098751
18818,2015-01-21,31862.271147295432,-51928.97506098751
18819,2015-01-21,31862.271147295432,-51928.97506098751
18820,2015-01-27,31612.271147295432,-52178.97506098751
18821,2015-01-27,31612.271147295432,-52178.97506098751
18822,2015-01-27,31612.271147295432,-52178.97506098751
18823,2015-01-27,31612.271147295432,-52178.97506098751
18824,2015-01-27,31612.271147295432,-52178.97506098751
18825,2015-01-27,31957.271147295432,-51853.97506098751
18826,2015-01-27,31957.271147295432,-51853.97506098751
18827,2015-01-27,32205.115881982274,-51628.74983576229
18828,2015-01-27,32205.115881982274,-51628.74983576229
18829,2015-01-27,31955.115881982274,-51878.74983576229
18830,2015-01-27,31955.115881982274,-51878.74983576229
18831,2015-01-27,31955.115881982274,-51878.74983576229
18832,2015-01-27,31455.115881982274,-52378.74983576229
18833,2015-01-27,31455.115881982274,-52378.74983576229
18834,2015-01-27,31455.115881982274,-52378.74983576229
18835,2015-01-27,31455.115881982274,-52378.74983576229
18836,2015-01-27,31205.115881982274,-52628.74983576229
18837,2015-01-27,31310.01098687738,-52537.8407448532
18838,2015-01-27,31648.552653544048,-52225.3407448532
18839,2015-01-27,31648.552653544048,-52225.3407448532
18840,2015-01-27,31648.552653544048,-52225.3407448532
18841,2015-01-27,31398.552653544048,-52475.3407448532
18842,2015-01-28,31148.552653544048,-52725.3407448532
18843,2015-01-28,31148.552653544048,-52725.3407448532
18844,2015-01-28,31148.552653544048,-52725.3407448532
18845,2015-01-28,31148.552653544048,-52725.3407448532
18846,2015-01-28,31148.552653544048,-52725.3407448532
18847,2015-01-28,31409.626850664758,-52487.245506757965
18848,2015-01-29,31409.626850664758,-52487.245506757965
18849,2015-01-29,31409.626850664758,-52487.245506757965
18850,2015-01-29,31409.626850664758,-52487.245506757965
18851,2015-01-29,31409.626850664758,-52487.245506757965
18852,2015-01-29,31409.626850664758,-52487.245506757965
18853,2015-01-29,31670.701047785467,-52249.15026866273
18854,2015-01-29,31670.701047785467,-52249.15026866273
18855,2015-01-29,32046.179974988532,-51904.32268245583
18856,2015-01-29,32046.179974988532,-51904.32268245583
18857,2015-01-29,32046.179974988532,-51904.32268245583
18858,2015-01-29,32046.179974988532,-51904.32268245583
18859,2015-01-29,32046.179974988532,-51904.32268245583
18860,2015-01-29,32046.179974988532,-51904.32268245583
18861,2015-01-29,32046.179974988532,-51904.32268245583
18862,2015-01-29,31546.179974988532,-52404.32268245583
18863,2015-01-29,31546.179974988532,-52404.32268245583
18864,2015-01-29,32086.868975395424,-51909.27317750533
18865,2015-01-29,32086.868975395424,-51909.27317750533
18866,2015-01-29,31836.868975395424,-52159.27317750533
18867,2015-01-29,31836.868975395424,-52159.27317750533
18868,2015-01-29,31486.868975395424,-52509.27317750533
18869,2015-01-29,31747.943172516134,-52271.177939410096
18870,2015-01-30,31950.354886555753,-52085.99275422491
18871,2015-01-30,31950.354886555753,-52085.99275422491
18872,2015-01-30,31950.354886555753,-52085.99275422491
18873,2015-01-30,31450.354886555753,-52585.99275422491
18874,2015-01-30,31450.354886555753,-52585.99275422491
18875,2015-01-30,31669.867081677705,-52385.99275422491
18876,2015-01-30,32148.658173936452,-51951.21014552926
18877,2015-01-30,32148.658173936452,-51951.21014552926
18878,2015-01-30,31898.658173936452,-52201.21014552926
18879,2015-01-30,31898.658173936452,-52201.21014552926
18880,2015-01-31,31898.658173936452,-52201.21014552926
18881,2015-01-31,31898.658173936452,-52201.21014552926
18882,2015-01-31,31898.658173936452,-52201.21014552926
18883,2015-01-31,32337.682564180355,-51801.21014552926
18884,2015-01-31,32087.682564180355,-52051.21014552926
18885,2015-01-31,32087.682564180355,-52051.21014552926
18886,2015-01-31,32705.235755669717,-51476.21014552926
18887,2015-01-31,32705.235755669717,-51476.21014552926
18888,2015-01-31,32205.235755669717,-51976.21014552926
18889,2015-01-31,32205.235755669717,-51976.21014552926
18890,2015-01-31,31705.235755669717,-52476.21014552926
18891,2015-01-31,31942.214922336385,-52257.46014552926
18892,2015-01-31,31942.214922336385,-52257.46014552926
18893,2015-01-31,32060.27047789194,-52153.29347886259
18894,2015-01-31,31810.27047789194,-52403.29347886259
18895,2015-01-31,31810.27047789194,-52403.29347886259
18896,2015-01-31,31310.27047789194,-52903.29347886259
18897,2015-01-31,31310.27047789194,-52903.29347886259
18898,2015-01-31,31310.27047789194,-52903.29347886259
18899,2015-01-31,31310.27047789194,-52903.29347886259
18900,2015-01-31,31310.27047789194,-52903.29347886259
18901,2015-01-31,31529.78267301389,-52703.29347886259
18902,2015-02-01,31529.78267301389,-52703.29347886259
18903,2015-02-01,31029.78267301389,-53203.29347886259
18904,2015-02-01,32149.227117458337,-52153.29347886259
18905,2015-02-01,32149.227117458337,-52153.29347886259
18906,2015-02-01,32149.227117458337,-52153.29347886259
18907,2015-02-01,32149.227117458337,-52153.29347886259
18908,2015-02-01,32149.227117458337,-52153.29347886259
18909,2015-02-01,32149.227117458337,-52153.29347886259
18910,2015-02-02,31899.227117458337,-52403.29347886259
18911,2015-02-02,31899.227117458337,-52403.29347886259
18912,2015-02-02,31899.227117458337,-52403.29347886259
18913,2015-02-02,31899.227117458337,-52403.29347886259
18914,2015-02-02,33208.564466855925,-51178.29347886259
18915,2015-02-02,33208.564466855925,-51178.29347886259
18916,2015-02-03,33208.564466855925,-51178.29347886259
18917,2015-02-03,33428.07666197787,-50978.29347886259
18918,2015-02-03,33821.59518049639,-50603.29347886259
18919,2015-02-03,33821.59518049639,-50603.29347886259
18920,2015-02-03,33571.59518049639,-50853.29347886259
18921,2015-02-03,33571.59518049639,-50853.29347886259
18922,2015-02-03,34654.566194989144,-49828.29347886259
18923,2015-02-03,34304.566194989144,-50178.29347886259
18924,2015-02-03,36024.566194989144,-48528.29347886259
18925,2015-02-03,35674.566194989144,-48878.29347886259
18926,2015-02-03,35174.566194989144,-49378.29347886259
18927,2015-02-03,35174.566194989144,-49378.29347886259
18928,2015-02-03,34674.566194989144,-49878.29347886259
18929,2015-02-03,34674.566194989144,-49878.29347886259
18930,2015-02-03,34674.566194989144,-49878.29347886259
18931,2015-02-03,34674.566194989144,-49878.29347886259
18932,2015-02-03,35437.30204404575,-49153.29347886259
18933,2015-02-03,35437.30204404575,-49153.29347886259
18934,2015-02-03,35437.30204404575,-49153.29347886259
18935,2015-02-03,35437.30204404575,-49153.29347886259
18936,2015-02-03,34937.30204404575,-49653.29347886259
18937,2015-02-03,34937.30204404575,-49653.29347886259
18938,2015-02-04,35069.10476513418,-49534.245859814975
18939,2015-02-04,35069.10476513418,-49534.245859814975
18940,2015-02-04,35069.10476513418,-49534.245859814975
18941,2015-02-04,35591.2531593756,-49058.0553836245
18942,2015-02-04,35591.2531593756,-49058.0553836245
18943,2015-02-04,35591.2531593756,-49058.0553836245
18944,2015-02-05,35731.146910956675,-48939.41131582789
18945,2015-02-05,35481.146910956675,-49189.41131582789
18946,2015-02-05,35481.146910956675,-49189.41131582789
18947,2015-02-05,35481.146910956675,-49189.41131582789
18948,2015-02-05,35481.146910956675,-49189.41131582789
18949,2015-02-05,35481.146910956675,-49189.41131582789
18950,2015-02-05,35481.146910956675,-49189.41131582789
18951,2015-02-05,35481.146910956675,-49189.41131582789
18952,2015-02-05,35481.146910956675,-49189.41131582789
18953,2015-02-05,35231.146910956675,-49439.41131582789
18954,2015-02-05,35231.146910956675,-49439.41131582789
18955,2015-02-05,35231.146910956675,-49439.41131582789
18956,2015-02-05,35231.146910956675,-49439.41131582789
18957,2015-02-05,34731.146910956675,-49939.41131582789
18958,2015-02-05,34731.146910956675,-49939.41131582789
18959,2015-02-05,34481.146910956675,-50189.41131582789
18960,2015-02-05,34481.146910956675,-50189.41131582789
18961,2015-02-05,34481.146910956675,-50189.41131582789
18962,2015-02-06,34481.146910956675,-50189.41131582789
18963,2015-02-06,34856.62583815974,-49844.583729620994
18964,2015-02-06,34856.62583815974,-49844.583729620994
18965,2015-02-06,35274.48298101689,-49444.583729620994
18966,2015-02-06,35024.48298101689,-49694.583729620994
18967,2015-02-06,35024.48298101689,-49694.583729620994
18968,2015-02-06,35024.48298101689,-49694.583729620994
18969,2015-02-06,35024.48298101689,-49694.583729620994
18970,2015-02-06,35263.87852714626,-49477.19242527317
18971,2015-02-06,35263.87852714626,-49477.19242527317
18972,2015-02-07,35263.87852714626,-49477.19242527317
18973,2015-02-07,35433.1493604796,-49320.94242527317
18974,2015-02-07,35778.1493604796,-48995.94242527317
18975,2015-02-07,35428.1493604796,-49345.94242527317
18976,2015-02-07,35078.1493604796,-49695.94242527317
18977,2015-02-07,35540.23952441402,-49258.44242527317
18978,2015-02-07,35540.23952441402,-49258.44242527317
18979,2015-02-07,35540.23952441402,-49258.44242527317
18980,2015-02-07,35540.23952441402,-49258.44242527317
18981,2015-02-07,35715.25668295898,-49097.152102692526
18982,2015-02-07,35715.25668295898,-49097.152102692526
18983,2015-02-07,35956.872261754506,-48884.38614524572
18984,2015-02-07,35456.872261754506,-49384.38614524572
18985,2015-02-07,35456.872261754506,-49384.38614524572
18986,2015-02-07,35456.872261754506,-49384.38614524572
18987,2015-02-07,35206.872261754506,-49634.38614524572
18988,2015-02-07,34956.872261754506,-49884.38614524572
18989,2015-02-07,34956.872261754506,-49884.38614524572
18990,2015-02-07,34956.872261754506,-49884.38614524572
18991,2015-02-07,34956.872261754506,-49884.38614524572
18992,2015-02-07,35362.55407993632,-49496.88614524572
18993,2015-02-07,35362.55407993632,-49496.88614524572
18994,2015-02-08,35956.03234080589,-48946.88614524572
18995,2015-02-08,35956.03234080589,-48946.88614524572
18996,2015-02-08,35956.03234080589,-48946.88614524572
18997,2015-02-08,35956.03234080589,-48946.88614524572
18998,2015-02-08,36349.55085932441,-48571.88614524572
18999,2015-02-08,36349.55085932441,-48571.88614524572
19000,2015-02-08,36349.55085932441,-48571.88614524572
19001,2015-02-08,36099.55085932441,-48821.88614524572
19002,2015-02-08,36099.55085932441,-48821.88614524572
19003,2015-02-08,36099.55085932441,-48821.88614524572
19004,2015-02-08,36099.55085932441,-48821.88614524572
19005,2015-02-08,36099.55085932441,-48821.88614524572
19006,2015-02-08,36099.55085932441,-48821.88614524572
19007,2015-02-08,36258.37438873617,-48674.82732171631
19008,2015-02-08,36258.37438873617,-48674.82732171631
19009,2015-02-08,36258.37438873617,-48674.82732171631
19010,2015-02-09,37158.37438873617,-47824.82732171631
19011,2015-02-09,37158.37438873617,-47824.82732171631
19012,2015-02-09,37496.916055402835,-47512.32732171631
19013,2015-02-09,37496.916055402835,-47512.32732171631
19014,2015-02-09,36996.916055402835,-48012.32732171631
19015,2015-02-09,36996.916055402835,-48012.32732171631
19016,2015-02-09,38116.36049984728,-46962.32732171631
19017,2015-02-09,38116.36049984728,-46962.32732171631
19018,2015-02-09,38116.36049984728,-46962.32732171631
19019,2015-02-09,38116.36049984728,-46962.32732171631
19020,2015-02-10,38116.36049984728,-46962.32732171631
19021,2015-02-10,38116.36049984728,-46962.32732171631
19022,2015-02-10,38116.36049984728,-46962.32732171631
19023,2015-02-10,37866.36049984728,-47212.32732171631
19024,2015-02-10,37866.36049984728,-47212.32732171631
19025,2015-02-10,37866.36049984728,-47212.32732171631
19026,2015-02-10,37866.36049984728,-47212.32732171631
19027,2015-02-10,37866.36049984728,-47212.32732171631
19028,2015-02-10,37866.36049984728,-47212.32732171631
19029,2015-02-10,37616.36049984728,-47462.32732171631
19030,2015-02-10,37616.36049984728,-47462.32732171631
19031,2015-02-10,37855.756045976654,-47244.93601736848
19032,2015-02-10,37855.756045976654,-47244.93601736848
19033,2015-02-10,37855.756045976654,-47244.93601736848
19034,2015-02-10,37855.756045976654,-47244.93601736848
19035,2015-02-10,38205.79036306657,-46922.355372207196
19036,2015-02-10,38205.79036306657,-46922.355372207196
19037,2015-02-10,38408.20207710619,-46737.17018702201
19038,2015-02-11,38870.29224104061,-46299.67018702201
19039,2015-02-11,38870.29224104061,-46299.67018702201
19040,2015-02-11,38870.29224104061,-46299.67018702201
19041,2015-02-11,39072.70395508023,-46114.48500183683
19042,2015-02-11,39072.70395508023,-46114.48500183683
19043,2015-02-11,39072.70395508023,-46114.48500183683
19044,2015-02-12,39511.72834532413,-45714.48500183683
19045,2015-02-12,39511.72834532413,-45714.48500183683
19046,2015-02-12,39511.72834532413,-45714.48500183683
19047,2015-02-12,39511.72834532413,-45714.48500183683
19048,2015-02-12,39511.72834532413,-45714.48500183683
19049,2015-02-12,39511.72834532413,-45714.48500183683
19050,2015-02-12,39511.72834532413,-45714.48500183683
19051,2015-02-12,39511.72834532413,-45714.48500183683
19052,2015-02-12,40618.87120246699,-44664.48500183683
19053,2015-02-12,40618.87120246699,-44664.48500183683
19054,2015-02-12,40118.87120246699,-45164.48500183683
19055,2015-02-12,40118.87120246699,-45164.48500183683
19056,2015-02-12,39618.87120246699,-45664.48500183683
19057,2015-02-12,39618.87120246699,-45664.48500183683
19058,2015-02-12,39618.87120246699,-45664.48500183683
19059,2015-02-12,39368.87120246699,-45914.48500183683
19060,2015-02-12,39368.87120246699,-45914.48500183683
19061,2015-02-12,39538.14203580032,-45758.23500183683
19062,2015-02-13,39538.14203580032,-45758.23500183683
19063,2015-02-13,39538.14203580032,-45758.23500183683
19064,2015-02-13,39538.14203580032,-45758.23500183683
19065,2015-02-13,39538.14203580032,-45758.23500183683
19066,2015-02-13,39538.14203580032,-45758.23500183683
19067,2015-02-13,39640.955888614175,-45668.94928755111
19068,2015-02-13,39640.955888614175,-45668.94928755111
19069,2015-02-13,39640.955888614175,-45668.94928755111
19070,2015-02-13,39640.955888614175,-45668.94928755111
19071,2015-02-13,39640.955888614175,-45668.94928755111
19072,2015-02-14,39640.955888614175,-45668.94928755111
19073,2015-02-14,39640.955888614175,-45668.94928755111
19074,2015-02-14,39640.955888614175,-45668.94928755111
19075,2015-02-14,39748.01607379936,-45576.35669495852
19076,2015-02-14,40117.24684303012,-45226.35669495852
19077,2015-02-14,40117.24684303012,-45226.35669495852
19078,2015-02-14,39617.24684303012,-45726.35669495852
19079,2015-02-14,39617.24684303012,-45726.35669495852
19080,2015-02-14,39617.24684303012,-45726.35669495852
19081,2015-02-14,39367.24684303012,-45976.35669495852
19082,2015-02-14,38867.24684303012,-46476.35669495852
19083,2015-02-14,38867.24684303012,-46476.35669495852
19084,2015-02-14,38367.24684303012,-46976.35669495852
19085,2015-02-14,38367.24684303012,-46976.35669495852
19086,2015-02-14,38367.24684303012,-46976.35669495852
19087,2015-02-14,38536.51767636346,-46820.10669495852
19088,2015-02-14,38536.51767636346,-46820.10669495852
19089,2015-02-14,38536.51767636346,-46820.10669495852
19090,2015-02-14,38536.51767636346,-46820.10669495852
19091,2015-02-14,38747.14038698617,-46627.79900265083
19092,2015-02-15,38747.14038698617,-46627.79900265083
19093,2015-02-15,38747.14038698617,-46627.79900265083
19094,2015-02-15,38747.14038698617,-46627.79900265083
19095,2015-02-15,38747.14038698617,-46627.79900265083
19096,2015-02-15,38747.14038698617,-46627.79900265083
19097,2015-02-15,38497.14038698617,-46877.79900265083
19098,2015-02-15,38497.14038698617,-46877.79900265083
19099,2015-02-15,38247.14038698617,-47127.79900265083
19100,2015-02-15,38247.14038698617,-47127.79900265083
19101,2015-02-15,38247.14038698617,-47127.79900265083
19102,2015-02-16,38247.14038698617,-47127.79900265083
19103,2015-02-16,37747.14038698617,-47627.79900265083
19104,2015-02-16,38364.69357847553,-47052.79900265083
19105,2015-02-16,38364.69357847553,-47052.79900265083
19106,2015-02-16,38364.69357847553,-47052.79900265083
19107,2015-02-16,38364.69357847553,-47052.79900265083
19108,2015-02-16,38114.69357847553,-47302.79900265083
19109,2015-02-16,38114.69357847553,-47302.79900265083
19110,2015-02-16,37614.69357847553,-47802.79900265083
19111,2015-02-16,37614.69357847553,-47802.79900265083
19112,2015-02-16,37614.69357847553,-47802.79900265083
19113,2015-02-16,37614.69357847553,-47802.79900265083
19114,2015-02-16,37614.69357847553,-47802.79900265083
19115,2015-02-16,38160.14812393008,-47302.79900265083
19116,2015-02-16,38160.14812393008,-47302.79900265083
19117,2015-02-16,38160.14812393008,-47302.79900265083
19118,2015-02-17,38160.14812393008,-47302.79900265083
19119,2015-02-17,38160.14812393008,-47302.79900265083
19120,2015-02-17,38160.14812393008,-47302.79900265083
19121,2015-02-17,37910.14812393008,-47552.79900265083
19122,2015-02-17,38243.05628719538,-47240.29900265083
19123,2015-02-17,38243.05628719538,-47240.29900265083
19124,2015-02-17,38243.05628719538,-47240.29900265083
19125,2015-02-17,37993.05628719538,-47490.29900265083
19126,2015-02-17,37993.05628719538,-47490.29900265083
19127,2015-02-17,37993.05628719538,-47490.29900265083
19128,2015-02-17,37493.05628719538,-47990.29900265083
19129,2015-02-17,37493.05628719538,-47990.29900265083
19130,2015-02-17,37493.05628719538,-47990.29900265083
19131,2015-02-17,37493.05628719538,-47990.29900265083
19132,2015-02-18,37493.05628719538,-47990.29900265083
19133,2015-02-18,38110.60947868474,-47415.29900265083
19134,2015-02-18,38110.60947868474,-47415.29900265083
19135,2015-02-18,38110.60947868474,-47415.29900265083
19136,2015-02-18,38110.60947868474,-47415.29900265083
19137,2015-02-18,38110.60947868474,-47415.29900265083
19138,2015-02-18,38110.60947868474,-47415.29900265083
19139,2015-02-18,37860.60947868474,-47665.29900265083
19140,2015-02-18,37860.60947868474,-47665.29900265083
19141,2015-02-18,38322.69964261916,-47227.79900265083
19142,2015-02-18,38322.69964261916,-47227.79900265083
19143,2015-02-18,38322.69964261916,-47227.79900265083
19144,2015-02-19,39454.03767078817,-46152.79900265083
19145,2015-02-19,39454.03767078817,-46152.79900265083
19146,2015-02-19,40119.85399731879,-45527.79900265083
19147,2015-02-19,40119.85399731879,-45527.79900265083
19148,2015-02-19,39619.85399731879,-46027.79900265083
19149,2015-02-19,39619.85399731879,-46027.79900265083
