good_date,net balance,SP,BofA,MCSI
2017-02-05,0.07,-1.77,0.06,
2017-02-06,-0.78,0.73,0.34,
2017-02-07,-0.79,1.5,-0.32,
2017-02-08,3.64,1.13,-0.82,
2017-02-09,0.7,0.33,0.66,
2017-02-10,-0.72,-0.54,-0.18,
2017-02-11,0,0.73,0.12,
2017-02-12,-0.11,0.17,0.57,
2017-02-13,-1.39,0.65,-0.3,
2017-02-14,-1.16,-0.16,#N/A,
2017-02-15,1.17,0.18,#N/A,
2017-02-16,-0.78,#N/A,0.22,
2017-02-17,-2,#N/A,0.1,
2017-02-18,-0.06,0.47,-0.63,
2017-02-19,0.21,-0.38,0.06,
2017-02-20,2.72,-1.05,0.15,
2017-02-21,0.12,-3.35,0.25,
2017-02-22,-2,-3.03,0,
2017-02-23,0.47,-0.38,0.1,
2017-02-24,-1.68,-4.42,0.32,
2017-02-25,1.66,-0.82,-0.49,
2017-02-26,0.57,4.6,-0.1,
2017-02-27,-1.25,-2.81,-0.44,
2017-02-28,-0.79,4.22,0.19,
2017-03-01,-1.4,-3.39,0.12,
2017-03-02,0.76,-1.71,0.04,
2017-03-03,-1.49,-7.6,-0.54,
2017-03-04,0.68,4.94,-0.73,
2017-03-05,-2.7,-4.89,-0.15,
2017-03-06,1.49,-9.51,-0.6,
2017-03-07,0.63,9.29,-0.23,
2017-03-08,2.06,-11.98,-0.26,
2017-03-09,-0.14,6,-0.64,
2017-03-10,0.06,-5.18,0.4,
2017-03-11,-1.05,0.47,0.31,
2017-03-12,-0.91,-4.34,-0.94,
2017-03-13,-0.82,-2.93,0.08,
2017-03-14,-1.72,9.38,-0.23,
2017-03-15,1.44,1.15,0.21,
2017-03-16,1.74,6.24,0.87,
2017-03-17,2.79,-3.37,-0.73,
2017-03-18,0.38,3.35,-0.32,
2017-03-19,-1.24,-1.6,0.01,
2017-03-20,-2.92,-4.41,0.46,
2017-03-21,0.11,2.28,-0.22,
2017-03-22,3.79,-1.51,#N/A,
2017-03-23,1.09,7.03,#N/A,
2017-03-24,1.67,-0.16,0.12,
2017-03-25,1.27,3.41,-0.08,
2017-03-26,-1.82,1.45,0.24,
2017-03-27,0.62,#N/A,0.01,
2017-03-28,-0.49,#N/A,-0.84,
2017-03-29,-1.08,3.06,-0.53,
2017-03-30,-0.51,-2.2,-0.67,
2017-03-31,-0.68,0.58,0.64,
2017-04-01,-0.06,2.68,-0.68,
2017-04-02,-3.1,-1.79,0.16,
2017-04-03,1,-3.07,-0.33,
2017-04-04,-1.21,2.29,-0.41,
2017-04-05,1.9,-0.05,0.77,
2017-04-06,0.09,1.39,0.02,
2017-04-07,-1.11,1.47,0.1,
2017-04-08,0,-0.52,0.24,
2017-04-09,-2.65,2.66,0.04,
2017-04-12,0.38,-0.92,-0.44,
2017-04-13,-0.02,-2.81,0.66,
2017-04-14,-2.07,0.42,-0.69,
2017-04-15,-0.85,0.9,-0.32,
2017-04-16,0.86,-0.7,0.38,
2017-04-17,-0.63,1.15,-0.14,
2017-04-18,-0.04,1.69,-0.67,
2017-04-19,0.73,0.02,1.08,
2017-04-20,-0.09,-2.05,-0.01,
2017-04-21,-0.52,-1.75,-0.62,
2017-04-22,-0.85,1.15,0.18,
2017-04-23,0,0.39,0.01,
2017-04-26,-0.43,3.15,0.94,
2017-04-27,1.05,-1.05,0.3,
2017-04-28,-0.85,1.67,0.21,
2017-04-29,1.8,-0.78,-0.77,
2017-04-30,-1.27,0.24,-0.9,
2017-05-01,-0.06,#N/A,0.03,
2017-05-02,0,#N/A,0.14,
2017-05-03,-1.71,1.48,0.4,
2017-05-04,-0.44,-0.21,0.03,
2017-05-05,0,0.48,0.16,
2017-05-06,-0.01,0.38,-0.21,
2017-05-07,0.31,0.82,0.18,
2017-05-08,0.82,1.36,0.22,
2017-05-09,1.49,-0.34,0.42,
2017-05-10,0,2.62,-0.03,
2017-05-12,0.37,1.2,0.3,
2017-05-13,0.36,-0.78,-0.18,
2017-05-14,0,-0.53,-0.2,
2017-05-15,0.35,-5.89,0.2,
2017-05-16,0,1.31,0.32,
2017-05-17,0,0.83,0.49,
2017-05-18,0,1.9,-0.39,
2017-05-19,0.71,-0.36,-0.47,
2017-05-20,0,0.06,0.24,
2017-05-21,-0.42,-0.56,0.59,
2017-05-22,-0.16,0.65,-0.62,
2017-05-23,0,0.43,0.77,
2017-05-25,0.53,-2.59,-0.16,
2017-05-29,0,1.1,-0.44,
2017-05-31,0,-2.42,0.09,
2017-06-03,0,1.47,0.39,
2017-06-05,0.28,1.54,-0.37,
2017-06-08,0,0.5,0.36,
2017-06-11,0,0.45,0.39,
2017-10-04,0.04,#N/A,0.1,
2017-10-05,-0.27,#N/A,0.27,
2017-10-06,1.69,-1.08,-1.15,
2017-10-07,-0.1,0.78,-0.48,
2017-10-08,-0.66,-0.56,0.33,
2017-10-09,0,1.05,0.03,
2017-10-10,0.16,-0.94,-0.18,
2017-10-11,1.26,1.34,0.11,
2017-10-12,1.12,0.91,-0.16,
2017-10-13,0.34,-0.34,0.23,
2017-10-14,-1.61,0.28,0.52,
2017-10-15,-2.7,0.84,0.03,
2017-10-16,0.58,0.17,-0.46,
2017-10-17,-0.84,0.57,0.21,
2017-10-18,0.9,-1.23,-0.32,
2017-10-19,0.9,-0.62,0.32,
2017-10-20,0.67,0.74,0.01,
2017-10-21,-0.06,-0.65,-0.89,
2017-10-22,1.13,1.24,-0.08,
2017-10-23,0,-0.38,0.73,
2017-10-24,1.05,0.77,0.78,
2017-10-25,-1.11,0.72,-0.76,
2017-10-26,-0.82,0.36,0.78,
2017-10-27,-0.98,0.64,-0.08,
2017-10-28,-2.49,0.64,0.14,
2017-10-29,0.94,0.06,-0.44,
2017-10-30,0,0.27,0.58,
2017-10-31,-0.21,-0.8,0.18,
2017-11-01,-0.21,1.4,-0.13,
2017-11-02,-0.22,-0.2,0.11,
2017-11-03,-0.21,-0.02,0.36,
2017-11-04,0.65,0.27,-0.49,
2017-11-05,1.55,0.23,0.21,
2017-11-06,-1.25,-0.44,0.04,
2017-11-07,2.37,0.32,-0.38,
2017-11-08,0.22,0.34,0.17,
2017-11-09,0.34,1,0.03,
2017-11-10,-0.09,0.36,0.44,
2017-11-11,1.11,1.02,0.47,
2017-11-12,-0.48,0.17,-0.32,
2017-11-13,-1.22,0.67,0.08,
2017-11-14,0.84,-0.22,-0.02,
2017-11-15,1.25,0.75,-0.25,
2017-11-16,-0.89,1.54,0.39,
2017-11-17,1.48,-3.51,0.13,
2017-11-18,-0.21,-0.81,-0.35,
2017-11-19,1.34,#N/A,0.32,
2017-11-20,1.12,#N/A,0.2,
2017-11-21,1.63,2.01,-0.37,
2017-11-22,-0.77,-1.76,-0.96,
2017-11-24,-1.25,0.05,0.12,
2017-11-25,-1.83,1.27,0,
2017-11-26,1.21,0.52,-0.1,
2017-11-27,-0.21,-0.46,-0.33,
2017-11-28,-0.76,-0.84,0.01,
2017-11-29,0.12,-1.12,-0.11,
2017-11-30,2.12,-1.16,-0.62,
2017-12-01,0.55,1.05,-0.04,
2017-12-02,-1.83,-2.37,0.19,
2017-12-03,-0.35,0.3,0.01,
2017-12-04,-0.41,1.6,-0.04,
2017-12-05,1.63,1.61,0.21,
2017-12-06,-1.11,-0.48,-0.01,
2017-12-07,-1.12,0.83,0.26,
2017-12-08,0.06,0.53,0.02,
2017-12-09,1.18,-0.96,0.23,
2017-12-10,0.2,1.8,-0.05,
2017-12-11,1.08,-1.4,0.15,
2017-12-12,0.56,1.74,0.05,
2017-12-13,0.63,0.8,0.13,
2017-12-14,-0.51,0.88,0.01,
2017-12-15,0.29,1.64,0,
2017-12-16,1.66,-0.63,0.13,
2017-12-17,-1.73,-0.66,0.71,
2017-12-18,-0.05,-0.15,0.05,
2017-12-19,-0.22,0.01,-1.2,
2017-12-20,0.68,-1.63,0.47,
2017-12-21,-0.09,0.47,0.5,
2017-12-22,-1.56,-0.22,-0.13,
2017-12-23,0.78,0.52,0.11,
2017-12-27,-2.68,0.34,-0.21,
2017-12-28,-2.47,-1.86,0.76,
2017-12-29,2,-0.3,-0.89,
2017-12-30,2.28,-3.53,-0.18,
2017-12-31,-1.97,1.19,0.01,
2018-01-01,-0.83,-1.21,0.51,
2018-01-02,0.44,1.23,0.32,
2018-01-03,-1.6,1.78,-0.08,
2018-01-04,1.1,2.2,-0.3,
2018-01-05,-0.48,1.95,-0.22,
2018-01-06,-1.63,-0.03,0.24,
2018-01-07,-1.46,1.17,#N/A,
2018-01-08,-1.62,-0.14,#N/A,
2018-01-09,0,0.77,-0.7,
2018-01-10,-1.71,-1,0.09,
2018-01-11,0.99,1.36,0.16,
2018-01-12,2.19,1.16,#N/A,
2018-01-13,0.32,-0.48,#N/A,
2018-01-14,0.83,-1.16,-0.08,
2018-01-15,3.13,0.39,0.57,
2018-01-16,-0.81,-0.68,0.1,
2018-01-17,-1.29,0.56,0.15,
2018-01-18,0.75,1.62,-0.28,
2018-01-19,-2.57,-0.16,0.52,
2018-01-20,-0.01,#N/A,0.34,
2018-01-21,2.44,#N/A,-0.6,
2018-01-22,1.38,-0.46,0.18,
2018-01-23,0.36,1.13,0.03,
2018-01-24,-1.6,0.18,0.07,
2018-01-25,0.01,-0.06,-0.12,
2018-01-30,4.65,0.88,-0.11,
2018-01-31,2.67,-0.19,-0.17,
2018-02-01,-0.17,0.28,0.15,
2018-02-02,-2.9,-0.79,0.14,
2018-02-03,-0.23,-0.13,-0.2,
2018-02-04,1.25,-0.13,-0.07,
2018-02-05,-1.56,-0.44,0.24,
2018-02-06,0.57,1.29,0.01,
2018-02-07,-1.09,0.18,-0.35,
2018-02-08,0.08,0.58,0.72,
2018-02-09,-0.13,-0.35,-0.2,
2018-02-10,-0.41,-0.39,0.18,
2018-02-11,0.29,-0.21,0.2,
2018-02-12,4.57,0.07,0.84,
2018-02-13,-0.38,0.35,-0.03,
2018-02-14,-1.62,#N/A,0.21,
2018-02-15,-0.86,#N/A,0.22,
2018-02-16,0.87,-0.22,-0.69,
2018-02-17,0.31,0.13,0.03,
2018-02-18,2.76,0.64,-0.3,
2018-02-19,-1.12,#N/A,-0.35,
2018-02-20,-0.74,#N/A,0.45,
2018-02-21,-0.34,0.71,0.16,
2018-02-22,-0.52,0.57,0.01,
2018-02-23,-0.35,1.48,0.19,
2018-02-24,-1.22,0.55,0.16,
2018-02-25,0.51,-0.66,0.43,
2018-02-26,0.02,0.04,-0.44,
2018-02-27,2.66,0.23,0.23,
2018-02-28,1.69,-0.38,-0.65,
2018-03-01,1.06,-0.72,0.15,
2018-03-02,-0.43,#N/A,0.24,
2018-03-03,1.11,#N/A,-0.24,
2018-03-04,0.76,1.39,0.16,
2018-03-05,-0.65,0.03,0.5,
2018-03-06,0.25,-0.3,-0.31,
2018-03-07,-1.48,0.36,0,
2018-03-08,-0.75,-0.15,-0.07,
2018-03-09,-5.66,-2.57,0.39,
2018-03-10,-0.53,0.98,0.14,
2018-03-11,1.27,-1.93,-0.06,
2018-03-12,-0.02,1.61,0.21,
2018-03-13,1.09,1.39,0.28,
2018-03-14,-0.11,0.1,-0.37,
2018-03-15,-0.79,1.09,0.1,
2018-03-16,-3.1,0.39,0.52,
2018-03-17,-1.94,0.74,-0.26,
2018-03-18,0.77,-0.11,#N/A,
2018-03-19,-0.54,-0.03,#N/A,
2018-03-20,-2.06,0.17,0.43,
2018-03-21,-2.73,0.47,-0.18,
2018-03-22,-1.31,#N/A,0.34,
2018-03-23,0.73,#N/A,0.01,
2018-03-24,-1.32,-0.03,0.18,
2018-03-25,-1.47,-0.44,0.58,
2018-03-26,1.69,-0.19,-0.16,
2018-03-27,-0.43,-0.77,0.58,
2018-03-28,0.76,0.13,-0.32,
2018-03-29,-0.76,1.14,0,
2018-03-30,2.4,-2.45,-0.35,
2018-03-31,1.97,-0.48,0.32,
2018-04-01,4.45,2.38,-0.1,
2018-04-02,-1.33,-0.81,0.37,
2018-04-03,-0.9,-1.31,-0.15,
2018-04-04,1.48,-1.34,0.09,
2018-04-05,1.82,1.95,-0.42,
2018-04-06,-0.7,-0.54,-0.04,
2018-04-07,-1.63,1.42,-0.13,
2018-04-08,-0.79,0.6,-0.12,
2018-04-11,-0.84,1.04,-0.15,
2018-04-12,0.31,0.1,0.41,
2018-04-13,3.02,0.65,0.07,
2018-04-14,-0.82,-0.16,0.18,
2018-04-15,-0.37,0.29,0.01,
2018-04-16,1.59,-1.48,-0.45,
2018-04-17,2.58,-0.06,0.55,
2018-04-18,-0.79,0.7,0.02,
2018-04-19,-2.39,-0.76,0.3,
2018-04-20,1.95,-0.55,-0.35,
2018-04-21,0.13,0.52,0.17,
2018-04-22,0.64,1.66,0.07,
2018-04-23,-0.8,-0.09,0.34,
2018-04-25,-0.34,-0.32,-0.32,
2018-04-26,0,0.36,0.49,
2018-04-27,-0.53,1.18,-0.45,
2018-04-28,1.09,#N/A,0.02,
2018-04-29,0,#N/A,-1.03,
2018-04-30,1.07,-0.1,0.36,
2018-05-01,0.52,0.15,-0.12,
2018-05-02,-0.79,0.42,0.07,
2018-05-03,0,0.77,-0.1,
2018-05-04,1.52,-0.02,-0.12,
2018-05-05,-0.39,0.33,0.49,
2018-05-06,-0.79,-0.41,-0.02,
2018-05-07,0,1.11,0.03,
2018-05-10,0.38,0.36,0.1,
2018-05-11,-0.79,-0.53,-0.05,
2018-05-12,0,-0.68,0.29,
2018-05-13,0,0.93,0.75,
2018-05-14,0,-0.92,-0.19,
2018-05-15,0.84,1.09,0.16,
2018-05-16,0,0.18,0.18,
2018-05-17,0.95,-0.02,0.27,
2018-05-18,0,-0.08,0.22,
2018-05-19,0,0.68,-0.08,
2018-05-20,0,-0.72,-0.11,
2018-05-21,-0.78,0.27,0.07,
2018-05-23,0,-0.67,0.18,
2018-05-28,-0.39,0.07,-0.43,
2018-05-30,0.99,0.82,-0.2,
2018-06-02,0,0.74,-0.25,
2018-06-04,0,-1.04,0.11,
2018-06-07,0,-0.87,-0.46,
2018-10-03,-0.78,-2.14,1.03,
2018-10-04,-1.73,1.22,1.15,
2018-10-05,1.36,1.49,-0.04,
2018-10-06,-0.05,-0.25,-0.1,
2018-10-07,0.26,-0.85,-0.1,
2018-10-08,-0.18,-0.29,0.39,
2018-10-09,0.23,1.06,0.03,
2018-10-10,0.83,-0.08,1.02,
2018-10-11,-0.76,0.99,-0.05,
2018-10-13,1.37,-0.21,0.15,
2018-10-14,0.91,0.19,0.37,
2018-10-15,0.24,0.12,-0.35,
2018-10-16,-1.31,0.08,-0.67,
2018-10-17,0.55,#N/A,0.52,
2018-10-18,0.03,#N/A,-0.58,
2018-10-19,1.92,0.14,-0.47,
2018-10-20,0.5,-0.36,0.02,
2018-10-21,2.26,0.88,0.16,
2018-10-22,0.15,-0.08,-0.2,
2018-10-23,-1.11,0.02,0.02,
2018-10-24,1,-0.18,0.04,
2018-10-25,0.74,0.47,0.1,
2018-10-26,-0.06,0.19,0,
2018-10-27,-0.82,0.18,0.36,
2018-10-28,2.41,-0.2,-0.03,
2018-10-29,0.91,-0.54,0.47,
2018-10-30,1.33,-0.04,0.01,
2018-10-31,2.04,-1.31,-0.63,
2018-11-01,0.41,1.4,-0.56,
2018-11-02,2.23,0.51,-0.09,
2018-11-03,0.1,-0.11,0.51,
2018-11-04,-1.87,0.58,-0.43,
2018-11-05,0.81,0.33,0.2,
2018-11-06,0.82,0.23,0.5,
2018-11-07,1.04,0.03,0.35,
2018-11-08,0.45,0.13,-0.6,
2018-11-09,0.28,0.52,0.52,
2018-11-10,-1.66,0.75,-0.33,
2018-11-11,1.82,#N/A,-0.15,
2018-11-12,-2.66,#N/A,0.19,
2018-11-13,-0.35,0.34,0.25,
2018-11-14,0.06,-0.86,-0.26,
2018-11-15,0.28,1.13,0.43,
2018-11-16,2.25,0.35,0.03,
2018-11-17,-0.62,-0.35,-0.02,
2018-11-18,-0.19,0.12,-0.22,
2018-11-19,-1.19,-0.33,-0.41,
2018-11-20,0.3,-0.75,0.83,
2018-11-21,0,-1.59,-0.15,
2018-11-23,-3,1.52,0.02,
2018-11-24,-0.22,0.82,0.05,
2018-11-25,0.53,0.2,-0.33,
2018-11-26,-1.05,1.01,0.02,
2018-11-27,-1.49,0.24,0.34,
2018-11-28,1.03,-0.47,-0.07,
2018-11-29,-0.87,-0.02,-0.83,
2018-11-30,-0.07,0.42,-0.67,
2018-12-01,0.66,-0.54,-0.07,
2018-12-02,1.15,-0.18,-0.73,
2018-12-03,0.46,0.82,0.32,
2018-12-04,-1.05,-0.46,-0.18,
2018-12-05,-1.99,0.6,0.16,
2018-12-06,-0.72,0.17,0.18,
2018-12-07,0.3,-0.09,0.13,
2018-12-08,2.86,0.1,0.21,
2018-12-09,-0.35,0.25,0.49,
2018-12-10,-0.91,0.3,0.21,
2018-12-11,-0.54,0.16,0.12,
2018-12-12,-0.48,0.26,0.32,
2018-12-13,-0.35,-0.71,-0.12,
2018-12-14,-0.24,-1.07,0.12,
2018-12-15,0.23,0.13,-0.52,
2018-12-16,-1.46,0.81,0.05,
2018-12-17,0.32,0.85,-0.5,
2018-12-18,1.33,0.15,-0.18,
2018-12-19,1.57,0.22,-0.16,
2018-12-20,-0.1,-0.58,0.03,
2018-12-21,-0.73,0.88,0.02,
2018-12-22,-0.72,0.43,-0.18,
2018-12-23,1.28,-0.13,-0.13,
2018-12-27,0.82,0.03,0.36,
2018-12-28,-3.41,0.28,-0.58,
2018-12-29,0,-0.03,0.41,
2018-12-30,0.92,#N/A,0.34,
2018-12-31,0.07,#N/A,0.02,
2019-01-01,-1.87,-0.13,0.08,
2019-01-02,-0.74,-0.46,-0.07,
2019-01-03,-0.57,-0.77,-0.28,
2019-01-04,-1.33,0.23,0.04,
2019-01-05,0.28,-0.57,-0.42,
2019-01-06,-2.61,0.85,-0.55,
2019-01-07,1.92,-0.16,-0.15,
2019-01-08,-0.71,-0.91,0.1,
2019-01-09,-2.15,-1.7,0.11,
2019-01-10,-1.57,-0.08,0,
2019-01-11,1.89,0.95,-0.28,
2019-01-12,-0.47,1.21,0.31,
2019-01-13,-2.66,0.15,-0.2,
2019-01-14,0.49,-0.28,-0.16,
2019-01-15,1.84,-2.04,-2.02,
2019-01-16,-1.62,0.16,0.08,
2019-01-17,0.02,-1.19,0.01,
2019-01-18,1.51,1.15,-0.82,
2019-01-19,1,-1.3,-0.04,
2019-01-20,3.97,1.05,0.35,
2019-01-21,-0.11,0.41,-0.57,
2019-01-22,0.93,0.83,-0.38,
2019-01-23,-0.28,-0.19,-0.1,
2019-01-28,-0.35,-0.69,0.14,
2019-01-29,1.75,-0.24,-0.07,
2019-01-30,-0.37,0.3,0.01,
2019-01-31,0.41,1.71,-0.01,
2019-02-01,-1.47,0.75,0.44,
2019-02-02,-0.16,0.34,0.24,
2019-02-03,-1.49,0.74,-0.5,
2019-02-04,-2.28,0.37,-0.66,
2019-02-05,1.15,0.3,0.44,
2019-02-06,0.13,-0.11,0.06,
2019-02-07,0,0.47,-0.16,
2019-02-08,0.68,0.18,0.43,
2019-02-09,-0.76,-0.51,-0.46,
2019-02-10,-0.78,0.98,-0.62,
2019-02-11,-0.28,0.19,0.03,
2019-02-12,0.03,0.18,0.16,
2019-02-13,-0.15,0.37,-0.14,
2019-02-14,0.06,0.65,-0.15,
2019-02-15,1.17,0.42,-0.26,
2019-02-16,0.4,0.37,0.6,
2019-02-17,-0.42,0.09,-0.23,
2019-02-18,0.7,-0.35,0.28,
2019-02-19,-1.09,-0.82,0,
2019-02-20,-0.5,0.06,0.18,
2019-02-21,-0.49,0.72,#N/A,
2019-02-22,0.49,0,#N/A,
2019-02-23,-0.21,0.39,0.6,
2019-02-24,-0.58,-0.26,0.18,
2019-02-25,-0.41,0.34,0.33,
2019-02-26,-0.44,-0.14,0,
2019-02-27,-0.6,-0.32,#N/A,
2019-02-28,-2.38,0.17,#N/A,
2019-03-01,0.01,0.23,0.12,
2019-03-02,2.71,#N/A,0.77,
2019-03-03,-0.76,#N/A,-0.53,
2019-03-04,2.59,1.32,0.35,
2019-03-05,-0.2,-1.9,-0.06,
2019-03-06,0.39,-1.18,0.12,
2019-03-07,-0.05,1.42,-0.01,
2019-03-08,0.57,-0.84,-0.19,
2019-03-09,0.79,1.17,0.03,
2019-03-10,-2.68,2.07,0.48,
2019-03-11,0.17,0.31,-0.6,
2019-03-12,-0.95,-0.72,-0.43,
2019-03-13,-1.3,0.95,-0.08,
2019-03-14,2.94,-0.91,0.54,
2019-03-15,1.34,-0.75,-0.66,
2019-03-16,-0.37,1.63,-0.43,
2019-03-17,3.06,-0.87,0.2,
2019-03-18,0.38,-1.03,0.33,
2019-03-19,0.51,-1.14,-0.42,
2019-03-20,0.97,1.78,-0.05,
2019-03-21,-1.84,1.02,-0.14,
2019-03-22,0.28,0.62,0.18,
2019-03-23,0,#N/A,-0.16,
2019-03-24,2.63,#N/A,0.67,
2019-03-25,0,-0.1,0.16,
2019-03-26,-0.2,0.14,0.42,
2019-03-27,0.13,-0.3,-0.45,
2019-03-28,1.17,-0.26,-0.03,
2019-03-29,0.27,0.64,-0.18,
2019-03-30,2.15,-0.06,-0.23,
2019-03-31,-0.28,-1.94,-0.2,
2019-04-01,1.45,-0.1,0.45,
2019-04-02,-1.77,-0.41,0.18,
2019-04-03,-2.55,-0.14,0.03,
2019-04-04,1.52,0.92,-0.01,
2019-04-05,0.26,0.28,0.05,
2019-04-06,0.8,-1.42,0.21,
2019-04-10,2.97,0.08,0.65,
2019-04-11,-0.84,#N/A,-0.35,
2019-04-12,0,#N/A,0.29,
2019-04-13,-2.01,-0.97,-0.91,
2019-04-14,0.9,-1.1,-0.06,
2019-04-15,0.56,-1.89,0.04,
2019-04-16,0.39,0.28,-0.12,
2019-04-17,0.92,-1.22,-0.25,
2019-04-18,-0.69,-0.15,-0.45,
2019-04-19,0.8,-0.54,-0.44,
2019-04-20,0,2.43,0.21,
2019-04-21,-0.42,1.89,-0.3,
2019-04-22,-1.04,0.69,0.09,
2019-04-23,-0.7,0.94,0.75,
2019-04-24,0,-2.44,-0.18,
2019-04-25,-0.35,0.52,0.24,
2019-04-26,0.51,-0.37,0.28,
2019-04-27,1.47,0.84,0.31,
2019-04-28,0.28,1.45,0.39,
2019-04-29,0.76,-1.81,-0.08,
2019-04-30,-0.68,-1.9,0.29,
2019-05-01,0,-0.38,0.16,
2019-05-02,0.66,1.58,-0.24,
2019-05-03,0,0.09,0.25,
2019-05-04,-0.34,-2.12,-0.25,
2019-05-05,1.36,-0.72,0.08,
2019-05-06,0,#N/A,0.37,
2019-05-07,0,#N/A,-0.08,
2019-05-08,0,-1.84,-0.03,
2019-05-09,-0.68,1.5,0.17,
2019-05-11,0,2.24,-0.17,
2019-05-12,-0.68,-0.24,0.18,
2019-05-13,0.85,-1.55,0.59,
2019-05-14,0,1.86,0.02,
2019-05-15,-0.68,-0.53,0.46,
2019-05-16,0,-0.79,#N/A,
2019-05-17,-0.69,-2.95,#N/A,
2019-05-19,0,-0.72,0.7,
2019-05-21,-0.35,2.57,-0.19,
2019-05-27,-0.69,-0.43,-0.26,
2019-05-29,1.09,-1.3,0.01,
2019-06-01,0,-0.74,-0.26,
2019-06-03,-0.69,2.14,-0.49,
2019-06-06,1.72,2.24,0.16,
2019-06-09,0,1.23,0.1,
2019-06-12,0.41,1.17,0.11,
,-100,-0.04,0.02,
,#DIV/0!,1.13,-0.51,
,#DIV/0!,-1.23,0.43,
,#DIV/0!,1.43,0.13,
,#DIV/0!,0.51,-0.39,
,#DIV/0!,0.71,0.06,
,#DIV/0!,1.23,-0.18,
,#DIV/0!,-0.63,-0.18,
,#DIV/0!,-1.57,0.04,
,#DIV/0!,0.34,0.15,
,#DIV/0!,,0.57,
,#DIV/0!,,-0.04,
,#DIV/0!,,0.2,
,#DIV/0!,,0.86,
,#DIV/0!,,-0.16,
,#DIV/0!,,-0.01,
,#DIV/0!,,-0.02,
,#DIV/0!,,-0.33,
,#DIV/0!,,0.13,
,#DIV/0!,,0.14,
,#DIV/0!,,0.12,
,#DIV/0!,,0.03,
,#DIV/0!,,0.28,
,#DIV/0!,,0.26,
,#DIV/0!,,-0.13,
,#DIV/0!,,0.58,
,#DIV/0!,,-0.21,
,#DIV/0!,,0.29,
,#DIV/0!,,-0.24,
,#DIV/0!,,-0.15,
,#DIV/0!,,-0.04,
,#DIV/0!,,-0.09,
,#DIV/0!,,0.11,
,#DIV/0!,,0.86,
,#DIV/0!,,-0.15,
,#DIV/0!,,0.04,
,#DIV/0!,,-0.05,
,#DIV/0!,,0.44,
,#DIV/0!,,0.18,
,#DIV/0!,,0,
,#DIV/0!,,0.1,
,#DIV/0!,,0.23,
,#DIV/0!,,-0.5,
,#DIV/0!,,-0.13,
,#DIV/0!,,-0.34,
,#DIV/0!,,-0.23,
,#DIV/0!,,-0.26,
,#DIV/0!,,0.01,
,#DIV/0!,,0.17,
,#DIV/0!,,-0.29,
,#DIV/0!,,-0.17,
,#DIV/0!,,0.26,
,#DIV/0!,,0.12,
,#DIV/0!,,0.39,
,#DIV/0!,,-0.19,
,#DIV/0!,,0.25,
,#DIV/0!,,0.21,
,#DIV/0!,,0.4,
,#DIV/0!,,-0.03,
,#DIV/0!,,0.07,
,#DIV/0!,,0.34,
,#DIV/0!,,-0.29,
,#DIV/0!,,-0.76,
,#DIV/0!,,0.27,
,#DIV/0!,,-0.27,
,#DIV/0!,,0.3,
,#DIV/0!,,-0.13,
,#DIV/0!,,0.45,
,#DIV/0!,,-0.06,
,#DIV/0!,,0.29,
,#DIV/0!,,-0.45,
,#DIV/0!,,0.07,
,#DIV/0!,,-0.35,
,#DIV/0!,,0.32,
,#DIV/0!,,0.09,
,#DIV/0!,,-0.05,
,#DIV/0!,,-0.12,
,#DIV/0!,,-0.41,
,#DIV/0!,,0.44,
,#DIV/0!,,0.24,
,#DIV/0!,,0.03,
,#DIV/0!,,0.1,
,#DIV/0!,,-0.23,
,#DIV/0!,,0.39,
,#DIV/0!,,-0.1,
,#DIV/0!,,0.23,
,#DIV/0!,,0.09,
,#DIV/0!,,0.06,
,#DIV/0!,,-0.04,
,#DIV/0!,,0.28,
,#DIV/0!,,-0.35,
,#DIV/0!,,0.03,
,#DIV/0!,,0.78,
,#DIV/0!,,-0.49,
,#DIV/0!,,0.36,
,#DIV/0!,,-0.06,
,#DIV/0!,,-0.57,
,#DIV/0!,,-0.27,
,#DIV/0!,,-0.12,
,#DIV/0!,,0.13,
,#DIV/0!,,0.13,
,#DIV/0!,,-0.16,
,#DIV/0!,,-0.01,
,#DIV/0!,,-0.03,
,#DIV/0!,,0.15,
,#DIV/0!,,0.13,
,#DIV/0!,,0.4,
,#DIV/0!,,-0.01,
,#DIV/0!,,-0.62,
,#DIV/0!,,0.18,
,#DIV/0!,,0.14,
,#DIV/0!,,0.01,
,#DIV/0!,,0.03,
,#DIV/0!,,0.21,
,#DIV/0!,,-0.08,
,#DIV/0!,,-0.21,
,#DIV/0!,,-0.12,
,#DIV/0!,,0.03,
,#DIV/0!,,0.25,
,#DIV/0!,,-0.01,
,#DIV/0!,,0.17,
,#DIV/0!,,0.36,
,#DIV/0!,,-0.1,
,#DIV/0!,,0.13,
,#DIV/0!,,-0.31,
,#DIV/0!,,0.23,
,#DIV/0!,,-0.51,
,#DIV/0!,,0.19,
,#DIV/0!,,-0.19,
,#DIV/0!,,-0.35,
,#DIV/0!,,-0.05,
,#DIV/0!,,0.29,
,#DIV/0!,,0.53,
,#DIV/0!,,-0.24,
,#DIV/0!,,0.01,
,#DIV/0!,,0.22,
,#DIV/0!,,0.01,
,#DIV/0!,,0.16,
,#DIV/0!,,-0.02,
,#DIV/0!,,-0.31,
,#DIV/0!,,-0.26,
,#DIV/0!,,-0.72,
,#DIV/0!,,0.1,
